gpi_ascat,percentage_match,lon,lat,soil_cat
826838.0,99.54154727793696,-4.611605,30.24093,mixed
826893.0,98.76065065840434,-7.538628,30.243145,mixed
826927.0,99.64806435394671,-2.8026056,30.244514,mixed
826961.0,100.0,1.9334166,30.245884,mixed
826982.0,99.61439588688945,-5.7296286,30.246729,mixed
827037.0,89.98493975903614,-8.6566515,30.248943,mixed
827050.0,99.8224852071006,3.7424161,30.249466,mixed
827071.0,99.67862881628281,-3.9206288,30.250313,mixed
827126.0,99.56427015250544,-6.8476515,30.252527,mixed
827215.0,99.01356350184957,-5.038652,30.25611,mixed
827270.0,93.6046511627907,-7.965675,30.258326,mixed
827283.0,99.5583596214511,4.4333925,30.258848,mixed
827304.0,99.48159668221876,-3.2296524,30.259693,mixed
827359.0,98.47074468085107,-6.1566753,30.26191,mixed
827393.0,98.99473432264242,-1.420653,30.263277,mixed
827427.0,100.0,3.3153694,30.264647,mixed
827448.0,99.54648526077098,-4.347676,30.265493,mixed
827503.0,99.11373707533235,-7.2746983,30.267708,mixed
827537.0,99.59058341862846,-2.5386763,30.269077,mixed
827592.0,99.19304779639975,-5.4656987,30.271292,mixed
827647.0,90.16630513376717,-8.392722,30.273506,mixed
827660.0,100.0,4.0063457,30.27403,mixed
827681.0,99.67845659163987,-3.6566994,30.274876,mixed
827736.0,98.60186418109188,-6.583722,30.27709,mixed
827825.0,99.31153184165233,-4.7747226,30.280676,mixed
827880.0,95.84393553859202,-7.7017455,30.28289,mixed
827893.0,99.32432432432432,4.697322,30.283415,mixed
827914.0,99.64806435394671,-2.965723,30.28426,mixed
827969.0,99.06790945406125,-5.892746,30.286476,mixed
828003.0,100.0,-1.1567235,30.287846,mixed
828024.0,89.9926953981008,-8.819769,30.28869,mixed
828037.0,99.94107248084856,3.5792987,30.289215,mixed
828058.0,99.50576606260296,-4.0837464,30.29006,mixed
828113.0,99.29278642149929,-7.010769,30.292274,mixed
828147.0,99.06444906444906,-2.2747467,30.293646,mixed
828181.0,99.4931576279777,2.4612756,30.295015,mixed
828202.0,99.00805951642901,-5.2017694,30.29586,mixed
828236.0,99.71098265895954,-0.46574715,30.29723,mixed
828257.0,94.13183279742765,-8.128792,30.298077,mixed
828270.0,99.06651108518086,4.270275,30.2986,mixed
828291.0,99.46380697050938,-3.3927698,30.299446,mixed
828346.0,98.80952380952381,-6.3197927,30.30166,mixed
828380.0,96.9558599695586,-1.5837704,30.30303,mixed
828414.0,100.0,3.152252,30.304401,mixed
828435.0,99.25544100801832,-4.510793,30.305246,mixed
828469.0,97.19626168224299,0.22522919,30.306616,mixed
828503.0,100.0,4.9612513,30.307985,mixed
828524.0,99.69894631209232,-2.7017937,30.308832,mixed
828558.0,98.3828899321857,2.0342288,30.310202,mixed
828579.0,98.92541087231352,-5.628816,30.311049,mixed
828634.0,91.0086004691165,-8.55584,30.313263,mixed
828647.0,100.0,3.8432283,30.313787,mixed
828668.0,99.78563772775992,-3.8198168,30.314634,mixed
828723.0,98.97233201581028,-6.7468395,30.316849,mixed
828812.0,99.2822966507177,-4.93784,30.320435,mixed
828846.0,99.85625299472927,-0.20181768,30.321806,mixed
828867.0,92.98669891172914,-7.864863,30.32265,mixed
828880.0,99.61904761904762,4.5342045,30.323175,mixed
828901.0,99.49723479135244,-3.1288404,30.32402,mixed
828956.0,98.45637583892618,-6.0558634,30.326237,mixed
828990.0,99.52629085741354,-1.3198409,30.327608,mixed
829011.0,88.61901457321305,-8.982886,30.328453,mixed
829024.0,99.66722129783693,3.4161813,30.328978,mixed
829045.0,99.42561746122918,-4.246864,30.329824,mixed
829100.0,98.81481481481481,-7.1738863,30.33204,mixed
829134.0,99.2831541218638,-2.437864,30.33341,mixed
829189.0,99.25834363411619,-5.3648868,30.335627,mixed
829223.0,99.90267639902676,-0.6288645,30.336996,mixed
829244.0,92.52918287937743,-8.291909,30.337843,mixed
829257.0,99.65694682675814,4.1071577,30.338367,mixed
829278.0,99.63138493944182,-3.5558872,30.339212,mixed
829333.0,98.7375415282392,-6.48291,30.341429,mixed
829422.0,99.36890418818129,-4.6739106,30.345016,mixed
829477.0,96.39423076923077,-7.600933,30.347233,mixed
829490.0,99.45088468578402,4.7981343,30.347757,mixed
829511.0,99.69834087481146,-2.8649108,30.348602,mixed
829566.0,99.8062015503876,-5.7919335,30.35082,mixed
829621.0,88.1949733434882,-8.718956,30.353037,mixed
829634.0,99.76373301831069,3.680111,30.35356,mixed
829655.0,99.3576017130621,-3.9829342,30.354406,mixed
829710.0,98.84809215262779,-6.909957,30.356623,mixed
829744.0,99.58911145351823,-2.1739347,30.357994,mixed
829778.0,99.57378795950986,2.5620878,30.359364,mixed
829799.0,98.69807811531308,-5.1009574,30.36021,mixed
829833.0,99.90684676292501,-0.36493507,30.361582,mixed
829854.0,94.50915141430949,-8.02798,30.362429,mixed
829867.0,99.4475138121547,4.371087,30.362951,mixed
829888.0,99.63060686015831,-3.2919579,30.363798,mixed
829943.0,98.47984137475216,-6.218981,30.366014,mixed
829977.0,98.2775590551181,-1.4829583,30.367386,mixed
830011.0,99.94652406417113,3.253064,30.368757,mixed
830032.0,99.38340807174887,-4.4099813,30.369602,mixed
830066.0,97.30919765166341,0.32604128,30.370974,mixed
830087.0,96.65178571428571,-7.3370037,30.37182,mixed
830121.0,99.89989989989989,-2.6009815,30.37319,mixed
830176.0,99.12772585669782,-5.528004,30.375408,mixed
830231.0,90.88319088319088,-8.455027,30.377625,mixed
830244.0,99.94259471871412,3.9440403,30.378149,mixed
830265.0,99.57127545551982,-3.7190046,30.378996,mixed
830320.0,98.63672814755412,-6.6460276,30.381212,mixed
830409.0,99.35672514619883,-4.837028,30.384802,mixed
830464.0,95.84905660377359,-7.7640505,30.387018,mixed
830477.0,99.17929292929293,4.635017,30.387543,mixed
830498.0,99.49672873678912,-3.0280282,30.38839,mixed
830553.0,99.1263440860215,-5.955051,30.390608,mixed
830587.0,99.95256166982922,-1.2190288,30.391977,mixed
830608.0,100.0,-8.882073,30.392824,mixed
830621.0,99.94266055045871,3.5169935,30.393349,mixed
830642.0,99.27170868347339,-4.1460514,30.394196,mixed
830676.0,98.72922776148583,0.58997077,30.395567,mixed
830697.0,98.35125448028674,-7.0730743,30.396414,mixed
830731.0,99.84544049459042,-2.337052,30.397785,mixed
830765.0,99.84787018255578,2.3989704,30.399155,mixed
830786.0,99.2,-5.264075,30.400002,mixed
830841.0,90.20689655172414,-8.191097,30.40222,mixed
830854.0,99.4833524684271,4.2079697,30.402744,mixed
830875.0,99.7372569626905,-3.4550753,30.403591,mixed
830930.0,98.86363636363636,-6.382098,30.40581,mixed
831019.0,99.54128440366972,-4.573098,30.409397,mixed
831074.0,97.57785467128028,-7.500121,30.411615,mixed
831087.0,99.63414634146342,4.8989463,30.41214,mixed
831108.0,99.54887218045113,-2.764099,30.412987,mixed
831163.0,98.97501601537476,-5.6911216,30.415205,mixed
831218.0,91.26139817629179,-8.618144,30.417423,mixed
831231.0,99.64932787843367,3.780923,30.417948,mixed
831252.0,99.57104557640751,-3.882122,30.418795,mixed
831307.0,98.62340216322517,-6.809145,30.421013,mixed
831341.0,99.84464008285862,-2.0731225,30.422384,mixed
831396.0,99.31761786600497,-5.0001454,30.424603,mixed
831430.0,99.95383194829178,-0.264123,30.425974,mixed
831451.0,93.4090909090909,-7.927168,30.42682,mixed
831464.0,99.5575221238938,4.4718995,30.427345,mixed
831485.0,99.53775038520801,-3.1911457,30.428192,mixed
831540.0,99.22077922077922,-6.1181684,30.43041,mixed
831574.0,98.89899473432264,-1.3821462,30.431782,mixed
831608.0,99.83660130718954,3.353876,30.433153,mixed
831629.0,99.37993235625704,-4.309169,30.434,mixed
831663.0,99.65786901270772,0.42685336,30.435371,mixed
831684.0,97.96380090497738,-7.2361917,30.436218,mixed
831718.0,99.18242207460399,-2.5001693,30.43759,mixed
831773.0,98.94278606965175,-5.427192,30.43981,mixed
831807.0,99.26614481409003,-0.69116986,30.441181,mixed
831828.0,90.5058905058905,-8.354215,30.442028,mixed
831841.0,99.8283752860412,4.0448523,30.442553,mixed
831862.0,99.62982548915917,-3.6181927,30.4434,mixed
831917.0,98.63667348329925,-6.545215,30.445618,mixed
831985.0,99.9437570303712,2.9268293,30.448362,mixed
832006.0,99.30875576036867,-4.7362156,30.44921,mixed
832061.0,94.48598130841121,-7.6632385,30.451427,mixed
832074.0,99.37733499377335,4.735829,30.451952,mixed
832095.0,99.54728370221328,-2.9272163,30.452799,mixed
832150.0,99.73262032085562,-5.854239,30.455019,mixed
832184.0,99.7622444127437,-1.1182168,30.45639,mixed
832218.0,99.6470588235294,3.6178055,30.457762,mixed
832239.0,99.4535519125683,-4.0452394,30.458609,mixed
832273.0,99.65753424657534,0.69078285,30.45998,mixed
832294.0,98.37110481586403,-6.9722624,30.460829,mixed
832328.0,98.74015748031496,-2.23624,30.4622,mixed
832383.0,99.24953095684803,-5.163263,30.464418,mixed
832417.0,99.71988795518207,-0.42724037,30.465792,mixed
832438.0,94.87734487734488,-8.090285,30.466639,mixed
832451.0,99.39357186173439,4.308782,30.467163,mixed
832472.0,99.57242116515232,-3.354263,30.46801,mixed
832527.0,98.54208084824387,-6.281286,30.47023,mixed
832595.0,99.94620763851533,3.1907587,30.472973,mixed
832616.0,99.38236945536215,-4.472286,30.473822,mixed
832650.0,97.80915287244402,0.26373598,30.475193,mixed
832684.0,99.93894993894993,4.9997582,30.476564,mixed
832705.0,99.65156794425087,-2.6632867,30.477413,mixed
832760.0,98.62757330006238,-5.5903096,30.479631,mixed
832815.0,92.16117216117216,-8.517332,30.481852,mixed
832828.0,99.82925441092772,3.881735,30.482376,mixed
832849.0,99.46323134728932,-3.78131,30.483223,mixed
832904.0,99.38366718027736,-6.7083325,30.485443,mixed
832938.0,100.0,-1.9723104,30.486814,mixed
832993.0,99.330900243309,-4.899333,30.489035,mixed
833027.0,99.90706319702602,-0.16331089,30.490408,mixed
833048.0,95.2122854561879,-7.826356,30.491255,mixed
833082.0,99.74849094567405,-3.0903337,30.492626,mixed
833137.0,98.65410497981158,-6.0173564,30.494846,mixed
833171.0,97.63855421686748,-1.281334,30.49622,mixed
833205.0,99.71542401821286,3.4546883,30.497591,mixed
833226.0,99.71655328798185,-4.208357,30.49844,mixed
833260.0,99.85380116959064,0.52766544,30.499811,mixed
833281.0,97.79131759329779,-7.13538,30.50066,mixed
833315.0,99.59657085224407,-2.3993573,30.502031,mixed
833370.0,98.72340425531915,-5.3263803,30.504251,mixed
833404.0,99.8565965583174,-0.5903578,30.505625,mixed
833425.0,92.81729428172943,-8.253403,30.506472,mixed
833438.0,99.77051061388411,4.1456647,30.506996,mixed
833459.0,99.32326913066112,-3.5173805,30.507845,mixed
833514.0,98.32214765100672,-6.444403,30.510065,mixed
833548.0,100.0,-1.7083809,30.511436,mixed
833603.0,99.25373134328358,-4.6354036,30.513657,mixed
833637.0,99.27149101505586,0.100618586,30.51503,mixed
833692.0,99.64824120603015,-2.826404,30.51725,mixed
833747.0,99.55724225173941,-5.753427,30.51947,mixed
833781.0,97.59206798866856,-1.0174047,30.520844,mixed
833802.0,84.98062015503876,-8.6804495,30.52169,mixed
833815.0,99.76428992339423,3.7186177,30.522215,mixed
833836.0,99.57058507783145,-3.9444273,30.523064,mixed
833891.0,98.17578772802653,-6.87145,30.525284,mixed
833925.0,98.8253319713994,-2.1354277,30.526657,mixed
833980.0,99.14738124238733,-5.0624504,30.528877,mixed
834035.0,92.1863260706236,-7.9894733,30.531097,mixed
834048.0,99.63122311001844,4.409594,30.531624,mixed
834069.0,99.37629937629937,-3.253451,30.53247,mixed
834124.0,98.89250814332247,-6.180474,30.53469,mixed
834158.0,98.01783944499505,-1.4444515,30.536064,mixed
834192.0,99.94609164420486,3.291571,30.537437,mixed
834213.0,99.33259176863181,-4.3714743,30.538286,mixed
834247.0,99.42224362060665,0.36454806,30.539658,mixed
834268.0,98.80239520958084,-7.298497,30.540506,mixed
834302.0,99.7,-2.5624747,30.54188,mixed
834357.0,98.8785046728972,-5.4894977,30.5441,mixed
834391.0,100.0,-0.7534751,30.545473,mixed
834412.0,91.9971160778659,-8.41652,30.546322,mixed
834425.0,99.88603988603988,3.982547,30.546846,mixed
834446.0,99.52102182011708,-3.680498,30.547693,mixed
834501.0,99.40546967895362,-6.6075206,30.549915,mixed
834535.0,99.1219512195122,-1.8714983,30.551289,mixed
834590.0,99.21828021647624,-4.798521,30.553509,mixed
834624.0,100.0,-0.0624988,30.554882,mixed
834658.0,99.3103448275862,4.6735234,30.556255,mixed
834679.0,99.44612286002014,-2.9895215,30.557104,mixed
834734.0,98.69451697127937,-5.9165444,30.559324,mixed
834802.0,99.76971790443294,3.5555003,30.56207,mixed
834823.0,99.39024390243902,-4.107545,30.56292,mixed
834857.0,99.85556090515166,0.6284775,30.564293,mixed
834878.0,98.02581624905088,-7.0345674,30.565142,mixed
834912.0,99.8997995991984,-2.2985451,30.566515,mixed
834967.0,98.3030303030303,-5.225568,30.568735,mixed
835001.0,99.85981308411215,-0.48954567,30.570108,mixed
835022.0,90.41958041958041,-8.152591,30.570957,mixed
835035.0,99.81949458483754,4.2464767,30.571482,mixed
835056.0,99.31794333683106,-3.4165685,30.57233,mixed
835111.0,99.07038512616202,-6.343591,30.574553,mixed
835179.0,99.94594594594595,3.1284535,30.5773,mixed
835200.0,99.37888198757764,-4.5345917,30.578148,mixed
835234.0,99.95162070633769,0.20143068,30.579521,mixed
835268.0,99.44615384615385,4.937453,30.580894,mixed
835289.0,99.55312810327706,-2.7255921,30.581743,mixed
835344.0,98.88475836431226,-5.6526146,30.583963,mixed
835378.0,99.85775248933143,-0.91659254,30.585339,mixed
835412.0,99.70896391152503,3.8194299,30.586712,mixed
835433.0,99.46294307196563,-3.8436153,30.587559,mixed
835488.0,98.73015873015873,-6.770638,30.58978,mixed
835522.0,99.7545409916544,-2.0346158,30.591156,mixed
835577.0,99.33655006031363,-4.9616385,30.593378,mixed
835645.0,99.30599369085174,4.510406,30.596125,mixed
835666.0,99.64176049129989,-3.152639,30.596973,mixed
835721.0,98.96305897602073,-6.079662,30.599195,mixed
835755.0,98.44509232264335,-1.3436394,30.600569,mixed
835789.0,99.88668555240793,3.3923829,30.601942,mixed
835810.0,99.38167509836987,-4.2706623,30.60279,mixed
835865.0,98.94736842105263,-7.197685,30.605013,mixed
835899.0,99.54932398597897,-2.4616625,30.606388,mixed
835954.0,98.96404631322365,-5.388685,30.60861,mixed
835988.0,99.8088867654085,-0.65266305,30.609983,mixed
836009.0,89.38628158844766,-8.315708,30.610832,mixed
836022.0,99.82876712328768,4.0833592,30.611357,mixed
836043.0,99.37532535137949,-3.5796857,30.612206,mixed
836098.0,98.92037786774628,-6.5067086,30.614428,mixed
836132.0,100.0,-1.7706863,30.615803,mixed
836187.0,98.76977152899825,-4.697709,30.618025,mixed
836221.0,99.95213020584012,0.03831329,30.619398,mixed
836255.0,99.2638036809816,4.7743354,30.620773,mixed
836276.0,99.59738298943131,-2.8887095,30.621622,mixed
836331.0,99.35897435897436,-5.815732,30.623844,mixed
836365.0,99.18893129770993,-1.0797099,30.62522,mixed
836399.0,100.0,3.6563125,30.626593,mixed
836420.0,99.61685823754789,-4.0067325,30.627441,mixed
836454.0,99.95208433157643,0.72928965,30.628815,mixed
836475.0,98.65470852017937,-6.9337554,30.629663,mixed
836509.0,99.75704567541302,-2.1977332,30.631039,mixed
836564.0,98.38909541511772,-5.124756,30.63326,mixed
836598.0,99.58197863446354,-0.38873357,30.634636,mixed
836632.0,99.87760097919217,4.3472886,30.63601,mixed
836653.0,99.42408376963351,-3.3157563,30.636858,mixed
836708.0,99.14473684210526,-6.2427793,30.639082,mixed
836742.0,100.0,-1.5067568,30.640455,mixed
836776.0,99.94591671173607,3.2292655,30.64183,mixed
836797.0,98.77709838799333,-4.4337797,30.64268,mixed
836886.0,99.50248756218906,-2.62478,30.646276,mixed
836941.0,99.06191369606003,-5.5518026,30.6485,mixed
836975.0,99.90458015267176,-0.81578046,30.649874,mixed
837009.0,99.60249858035208,3.9202418,30.651249,mixed
837030.0,99.51820128479658,-3.742803,30.652098,mixed
837085.0,100.0,-6.669826,30.654322,mixed
837119.0,98.7118320610687,-1.9338037,30.655695,mixed
837140.0,85.32684283727399,-9.5968485,30.656544,mixed
837153.0,100.0,2.8022187,30.65707,mixed
837174.0,99.15611814345992,-4.8608265,30.657919,mixed
837208.0,99.90530303030303,-0.1248041,30.659294,mixed
837242.0,99.80976537729867,4.611218,30.660667,mixed
837263.0,99.59778783308195,-3.051827,30.661516,mixed
837318.0,98.9501312335958,-5.9788494,30.66374,mixed
837352.0,97.86614936954413,-1.2428273,30.665115,mixed
837386.0,99.77024698449168,3.493195,30.66649,mixed
837407.0,99.49944382647386,-4.16985,30.66734,mixed
837462.0,98.72408293460926,-7.096873,30.669563,mixed
837496.0,99.35419771485346,-2.3608506,30.670937,mixed
837551.0,98.43937575030012,-5.2878733,30.67316,mixed
837585.0,99.62013295346628,-0.551851,30.674536,mixed
837619.0,99.76428992339423,4.184171,30.67591,mixed
837640.0,99.01041666666667,-3.4788737,30.67676,mixed
837695.0,98.32214765100672,-6.4058967,30.678984,mixed
837729.0,99.90272373540856,-1.6698742,30.680359,mixed
837763.0,100.0,3.066148,30.681734,mixed
837784.0,98.97084048027445,-4.596897,30.682583,mixed
837873.0,99.75222993062438,-2.7878973,30.686182,mixed
837928.0,98.87005649717514,-5.71492,30.688406,mixed
837962.0,100.0,-0.9788978,30.689781,mixed
837996.0,100.0,3.7571244,30.691156,mixed
838017.0,99.30257510729614,-3.9059205,30.692005,mixed
838051.0,100.0,0.8301017,30.69338,mixed
838072.0,97.80405405405405,-6.8329434,30.69423,mixed
838106.0,99.90305380513814,-2.096921,30.695604,mixed
838161.0,98.85817307692308,-5.023944,30.697828,mixed
838229.0,99.87714987714988,4.448101,30.700579,mixed
838250.0,99.37532535137949,-3.2149441,30.701427,mixed
838305.0,98.78048780487805,-6.141967,30.703653,mixed
838373.0,99.9437570303712,3.3300776,30.706404,mixed
838394.0,99.38820912124582,-4.3329673,30.707253,mixed
838449.0,100.0,-7.25999,30.709476,mixed
838483.0,99.50445986124876,-2.523968,30.710852,mixed
838538.0,98.65030674846626,-5.4509907,30.713078,mixed
838572.0,99.66777408637874,-0.7149683,30.714453,mixed
